stop_id,location,address,name,direction,route_id,seq,stop_name,stop_lon,stop_lat
4432,Griffith Downs,Swords Road,33,I,331009,91,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,33,I,331060,90,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41,I,411001,43,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41,I,411002,40,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41,I,411003,35,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41,I,411004,19,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41A,I,041A1001,43,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41B,I,041B1002,36,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41C,I,041C1001,48,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
4432,Griffith Downs,Swords Road,41C,I,041C1002,29,"Whitehall, Swords Road (Griffith Downs)",-6.24856371884205,53.3772074698869
119,Griffith Avenue,Drumcondra Rd,33,I,331006,91,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,33,I,331007,92,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,33,I,331008,84,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,33,I,331009,92,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,33,I,331060,91,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41,I,411001,44,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41,I,411002,41,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41,I,411003,36,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41,I,411004,20,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41A,I,041A1001,44,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41B,I,041B1002,37,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41C,I,041C1001,49,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
119,Griffith Avenue,Drumcondra Rd,41C,I,041C1002,30,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)",-6.25076574528234,53.3751904807235
44,Homefarm Road,Drumcondra Rd,33,I,331006,92,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,33,I,331007,93,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,33,I,331008,85,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,33,I,331009,93,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,33,I,331060,92,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41,I,411001,45,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41,I,411002,42,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41,I,411003,37,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41,I,411004,21,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41A,I,041A1001,45,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41B,I,041B1002,38,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41C,I,041C1001,50,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
44,Homefarm Road,Drumcondra Rd,41C,I,041C1002,31,"Drumcondra (Dublin), Homefarm Road",-6.25213230324296,53.3730174091204
7603,DCU St. Patrick's,Drumcondra Rd,33,I,331006,93,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,33,I,331007,94,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,33,I,331008,86,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,33,I,331009,94,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,33,I,331060,93,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41,I,411001,46,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41,I,411002,43,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
